electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3
0.20466,0.20211,0.22146,0.175
0.195,0.20484,0.20478,0.175
0.191,0.21819,0.1891,0.17294
0.186,0.25001,0.18991,0.16635
0.186,0.25497,0.18747,0.15969
0.195,0.24156,0.18996,0.145
0.20211,0.22146,0.19481,0.138
0.20484,0.20478,0.201,0.16425
0.21819,0.1891,0.20659,0.175
0.25001,0.18991,0.21001,0.212
0.25497,0.18747,0.1955,0.23201
0.24156,0.18996,0.178,0.2185
0.22146,0.19481,0.175,0.19391
0.20478,0.201,0.175,0.206
0.1891,0.20659,0.17294,0.1997
0.18991,0.21001,0.16635,0.19756
0.18747,0.1955,0.15969,0.1921999999999999
0.18996,0.178,0.145,0.19743
0.19481,0.175,0.138,0.20132
0.201,0.175,0.16425,0.195
0.20659,0.17294,0.175,0.1949499999999999
0.21001,0.16635,0.212,0.18694
0.1955,0.15969,0.23201,0.1820399999999999
0.178,0.145,0.2185,0.17731
0.175,0.138,0.19391,0.17093
0.175,0.16425,0.206,0.1673899999999999
0.17294,0.175,0.1997,0.15074
0.16635,0.212,0.19756,0.1404
0.15969,0.23201,0.1921999999999999,0.1316999999999999
0.145,0.2185,0.19743,0.11777
0.138,0.19391,0.20132,0.09505
0.16425,0.206,0.195,0.12827
0.175,0.1997,0.1949499999999999,0.16406
0.212,0.19756,0.18694,0.21162
0.23201,0.1921999999999999,0.1820399999999999,0.227
0.2185,0.19743,0.17731,0.22296
0.19391,0.20132,0.17093,0.21026
0.206,0.195,0.1673899999999999,0.198
0.1997,0.1949499999999999,0.15074,0.19752
0.19756,0.18694,0.1404,0.19469
0.1921999999999999,0.1820399999999999,0.1316999999999999,0.19376
0.19743,0.17731,0.11777,0.19634
0.20132,0.17093,0.09505,0.20931
0.195,0.1673899999999999,0.12827,0.20931
0.1949499999999999,0.15074,0.16406,0.21293
0.18694,0.1404,0.21162,0.21261
0.1820399999999999,0.1316999999999999,0.227,0.20864
0.17731,0.11777,0.22296,0.1924499999999999
0.17093,0.09505,0.21026,0.16857
0.1673899999999999,0.12827,0.198,0.1850099999999999
0.15074,0.16406,0.19752,0.1904499999999999
0.1404,0.21162,0.19469,0.1844499999999999
0.1316999999999999,0.227,0.19376,0.16857
0.11777,0.22296,0.19634,0.16188
0.09505,0.21026,0.20931,0.1550099999999999
0.12827,0.198,0.20931,0.161
0.16406,0.19752,0.21293,0.16394
0.21162,0.19469,0.21261,0.20601
0.227,0.19376,0.20864,0.2171999999999999
0.22296,0.19634,0.1924499999999999,0.21
0.21026,0.20931,0.16857,0.2057
0.198,0.20931,0.1850099999999999,0.15289
0.19752,0.21293,0.1904499999999999,0.15389
0.19469,0.21261,0.1844499999999999,0.18408
0.19376,0.20864,0.16857,0.18512
0.19634,0.1924499999999999,0.16188,0.1870399999999999
0.20931,0.16857,0.1550099999999999,0.19119
0.20931,0.1850099999999999,0.161,0.15574
0.21293,0.1904499999999999,0.16394,0.19968
0.21261,0.1844499999999999,0.20601,0.2057
0.20864,0.16857,0.2171999999999999,0.2
0.1924499999999999,0.16188,0.21,0.175
0.16857,0.1550099999999999,0.2057,0.19501
0.1850099999999999,0.161,0.15289,0.1963899999999999
0.1904499999999999,0.16394,0.15389,0.19601
0.1844499999999999,0.20601,0.18408,0.18333
0.16857,0.2171999999999999,0.18512,0.19554
0.16188,0.21,0.1870399999999999,0.1955
0.1550099999999999,0.2057,0.19119,0.1955
0.161,0.15289,0.15574,0.19778
0.16394,0.15389,0.19968,0.20519
0.20601,0.18408,0.2057,0.21196
0.2171999999999999,0.18512,0.2,0.2235
0.21,0.1870399999999999,0.175,0.21125
0.2057,0.19119,0.19501,0.19802
0.15289,0.15574,0.1963899999999999,0.20525
0.15389,0.19968,0.19601,0.2
0.18408,0.2057,0.18333,0.19945
0.18512,0.2,0.19554,0.20056
0.1870399999999999,0.175,0.1955,0.2011399999999999
0.19119,0.19501,0.1955,0.20195
0.15574,0.1963899999999999,0.19778,0.2036
0.19968,0.19601,0.20519,0.20845
0.2057,0.18333,0.21196,0.2130699999999999
0.2,0.19554,0.2235,0.20329
0.175,0.1955,0.21125,0.19241
0.19501,0.1955,0.19802,0.18525
0.1963899999999999,0.19778,0.20525,0.20078
0.19601,0.20519,0.2,0.20078
0.18333,0.21196,0.19945,0.20011
0.19554,0.2235,0.20056,0.20116
0.1955,0.21125,0.2011399999999999,0.20078
0.1955,0.19802,0.20195,0.2
0.19778,0.20525,0.2036,0.19945
0.20519,0.2,0.20845,0.199
0.21196,0.19945,0.2130699999999999,0.21
0.2235,0.20056,0.20329,0.218
0.21125,0.2011399999999999,0.19241,0.2081
0.19802,0.20195,0.18525,0.199
0.20525,0.2036,0.20078,0.19942
0.2,0.20845,0.20078,0.19099
0.19945,0.2130699999999999,0.20011,0.185
0.20056,0.20329,0.20116,0.19196
0.2011399999999999,0.19241,0.20078,0.19984
0.20195,0.18525,0.2,0.20004
0.2036,0.20078,0.19945,0.20056
0.20845,0.20078,0.199,0.21
0.2130699999999999,0.20011,0.21,0.21287
0.20329,0.20116,0.218,0.205
0.19241,0.20078,0.2081,0.1989199999999999
0.18525,0.2,0.199,0.16878
0.20078,0.19945,0.19942,0.18
0.20078,0.199,0.19099,0.179
0.20011,0.21,0.185,0.16119
0.20116,0.218,0.19196,0.16025
0.20078,0.2081,0.19984,0.15724
0.2,0.199,0.20004,0.159
0.19945,0.19942,0.20056,0.1701
0.199,0.19099,0.21,0.1914499999999999
0.21,0.185,0.21287,0.213
0.218,0.19196,0.205,0.2251399999999999
0.2081,0.19984,0.1989199999999999,0.21434
0.199,0.20004,0.16878,0.20445
0.19942,0.20056,0.18,0.2179
0.19099,0.21,0.179,0.21374
0.185,0.21287,0.16119,0.20756
0.19196,0.205,0.16025,0.20402
0.19984,0.1989199999999999,0.15724,0.20657
0.20004,0.16878,0.159,0.21311
0.20056,0.18,0.1701,0.2150099999999999
0.21,0.179,0.1914499999999999,0.22069
0.21287,0.16119,0.213,0.21768
0.205,0.16025,0.2251399999999999,0.20455
0.1989199999999999,0.15724,0.21434,0.20055
0.16878,0.159,0.20445,0.19455
0.18,0.1701,0.2179,0.19055
0.179,0.1914499999999999,0.21374,0.181
0.16119,0.213,0.20756,0.16403
0.16025,0.2251399999999999,0.20402,0.16
0.15724,0.21434,0.20657,0.1505
0.159,0.20445,0.21311,0.15005
0.1701,0.2179,0.2150099999999999,0.15641
0.1914499999999999,0.21374,0.22069,0.19855
0.213,0.20756,0.21768,0.21
0.2251399999999999,0.20402,0.20455,0.23147
0.21434,0.20657,0.20055,0.2243
0.20445,0.21311,0.19455,0.2103799999999999
0.2179,0.2150099999999999,0.19055,0.20978
0.21374,0.22069,0.181,0.205
0.20756,0.21768,0.16403,0.20283
0.20402,0.20455,0.16,0.20001
0.20657,0.20055,0.1505,0.1995
0.21311,0.19455,0.15005,0.2001
0.2150099999999999,0.19055,0.15641,0.20178
0.22069,0.181,0.19855,0.20561
0.21768,0.16403,0.21,0.205
0.20455,0.16,0.23147,0.1707
0.20055,0.1505,0.2243,0.15699
0.19455,0.15005,0.2103799999999999,0.15142
0.19055,0.15641,0.20978,0.14999
0.181,0.19855,0.205,0.152
0.16403,0.21,0.20283,0.148
0.16,0.23147,0.20001,0.148
0.1505,0.2243,0.1995,0.14523
0.15005,0.2103799999999999,0.2001,0.14523
0.15641,0.20978,0.20178,0.15511
0.19855,0.205,0.20561,0.20561
0.21,0.20283,0.205,0.21834
0.23147,0.20001,0.1707,0.229
0.2243,0.1995,0.15699,0.22312
0.2103799999999999,0.2001,0.15142,0.2083799999999999
0.20978,0.20178,0.14999,0.2081
0.205,0.20561,0.152,0.1933
0.20283,0.205,0.148,0.1919199999999999
0.20001,0.1707,0.148,0.1860099999999999
0.1995,0.15699,0.14523,0.1829799999999999
0.2001,0.15142,0.14523,0.18606
0.20178,0.14999,0.15511,0.18497
0.20561,0.152,0.20561,0.18593
0.205,0.148,0.21834,0.18362
0.1707,0.148,0.229,0.1634499999999999
0.15699,0.14523,0.22312,0.14033
0.15142,0.14523,0.2083799999999999,0.1281699999999999
0.14999,0.15511,0.2081,0.135
0.152,0.20561,0.1933,0.135
0.148,0.21834,0.1919199999999999,0.11799
0.148,0.229,0.1860099999999999,0.09662
0.14523,0.22312,0.1829799999999999,0.1135999999999999
0.14523,0.2083799999999999,0.18606,0.1494
0.15511,0.2081,0.18497,0.18
0.20561,0.1933,0.18593,0.20978
0.21834,0.1919199999999999,0.18362,0.22376
0.229,0.1860099999999999,0.1634499999999999,0.23835
0.22312,0.1829799999999999,0.14033,0.22591
0.2083799999999999,0.18606,0.1281699999999999,0.2179
0.2081,0.18497,0.135,0.20908
0.1933,0.18593,0.135,0.19921
0.1919199999999999,0.18362,0.11799,0.19607
0.1860099999999999,0.1634499999999999,0.09662,0.19111
0.1829799999999999,0.14033,0.1135999999999999,0.19368
0.18606,0.1281699999999999,0.1494,0.21072
0.18497,0.135,0.18,0.222
0.18593,0.135,0.20978,0.23176
0.18362,0.11799,0.22376,0.22847
0.1634499999999999,0.09662,0.23835,0.21921
0.14033,0.1135999999999999,0.22591,0.19995
0.1281699999999999,0.1494,0.2179,0.1976
0.135,0.18,0.20908,0.20023
0.135,0.20978,0.19921,0.19915
0.11799,0.22376,0.19607,0.1919199999999999
0.09662,0.23835,0.19111,0.18394
0.1135999999999999,0.22591,0.19368,0.19063
0.1494,0.2179,0.21072,0.20201
0.18,0.20908,0.222,0.2054
0.20978,0.19921,0.23176,0.21199
0.22376,0.19607,0.22847,0.22682
0.23835,0.19111,0.21921,0.25044
0.22591,0.19368,0.19995,0.23157
0.2179,0.21072,0.1976,0.21672
0.20908,0.222,0.20023,0.21641
0.19921,0.23176,0.19915,0.20561
0.19607,0.22847,0.1919199999999999,0.19797
0.19111,0.21921,0.18394,0.198
0.19368,0.19995,0.19063,0.19835
0.21072,0.1976,0.20201,0.20235
0.222,0.20023,0.2054,0.22408
0.23176,0.19915,0.21199,0.23795
0.22847,0.1919199999999999,0.22682,0.235
0.21921,0.18394,0.25044,0.22
0.19995,0.19063,0.23157,0.21002
0.1976,0.20201,0.21672,0.2015
0.20023,0.2054,0.21641,0.19563
0.19915,0.21199,0.20561,0.18652
0.1919199999999999,0.22682,0.19797,0.185
0.18394,0.25044,0.198,0.17622
0.19063,0.23157,0.19835,0.17937
0.20201,0.21672,0.20235,0.19358
0.2054,0.21641,0.22408,0.20978
0.21199,0.20561,0.23795,0.2159499999999999
0.22682,0.19797,0.235,0.23
0.25044,0.198,0.22,0.23696
0.23157,0.19835,0.21002,0.22909
0.21672,0.20235,0.2015,0.22361
0.21641,0.22408,0.19563,0.20715
0.20561,0.23795,0.18652,0.1928
0.19797,0.235,0.185,0.1855
0.198,0.22,0.17622,0.179
0.19835,0.21002,0.17937,0.17946
0.20235,0.2015,0.19358,0.18572
0.22408,0.19563,0.20978,0.21637
0.23795,0.18652,0.2159499999999999,0.22884
0.235,0.185,0.23,0.224
0.22,0.17622,0.23696,0.2
0.21002,0.17937,0.22909,0.18024
0.2015,0.19358,0.22361,0.17125
0.19563,0.20978,0.20715,0.16604
0.18652,0.2159499999999999,0.1928,0.16398
0.185,0.23,0.1855,0.1614
0.17622,0.23696,0.179,0.15531
0.17937,0.22909,0.17946,0.15511
0.19358,0.22361,0.18572,0.15737
0.20978,0.20715,0.21637,0.16604
0.2159499999999999,0.1928,0.22884,0.17416
0.23,0.1855,0.224,0.21637
0.23696,0.179,0.2,0.22
0.22909,0.17946,0.18024,0.20601
0.22361,0.18572,0.17125,0.19293
0.20715,0.21637,0.16604,0.16604
0.1928,0.22884,0.16398,0.16499
0.1855,0.224,0.1614,0.16398
0.179,0.2,0.15531,0.16111
0.17946,0.18024,0.15511,0.16302
0.18572,0.17125,0.15737,0.17242
0.21637,0.16604,0.16604,0.20978
0.22884,0.16398,0.17416,0.21297
0.224,0.1614,0.21637,0.21606
0.2,0.15531,0.22,0.21
0.18024,0.15511,0.20601,0.20422
0.17125,0.15737,0.19293,0.18618
0.16604,0.16604,0.16604,0.17501
0.16398,0.17416,0.16499,0.16604
0.1614,0.21637,0.16398,0.16499
0.15531,0.22,0.16111,0.16398
0.15511,0.20601,0.16302,0.16398
0.15737,0.19293,0.17242,0.16568
0.16604,0.16604,0.20978,0.18618
0.17416,0.16499,0.21297,0.20001
0.21637,0.16398,0.21606,0.21297
0.22,0.16111,0.21,0.22749
0.20601,0.16302,0.20422,0.22432
0.19293,0.17242,0.18618,0.21297
0.16604,0.20978,0.17501,0.21
0.16499,0.21297,0.16604,0.20271
0.16398,0.21606,0.16499,0.189
0.16111,0.21,0.16398,0.17701
0.16302,0.20422,0.16398,0.185
0.17242,0.18618,0.16568,0.2032
0.20978,0.17501,0.18618,0.22693
0.21297,0.16604,0.20001,0.23366
0.21606,0.16499,0.21297,0.238
0.21,0.16398,0.22749,0.2251
0.20422,0.16398,0.22432,0.20746
0.18618,0.16568,0.21297,0.2011
0.17501,0.18618,0.21,0.19518
0.16604,0.20001,0.20271,0.18755
0.16499,0.21297,0.189,0.167
0.16398,0.22749,0.17701,0.1655
0.16398,0.22432,0.185,0.166
0.16568,0.21297,0.2032,0.16499
0.18618,0.21,0.22693,0.19518
0.20001,0.20271,0.23366,0.22
0.21297,0.189,0.238,0.22722
0.22749,0.17701,0.2251,0.229
0.22432,0.185,0.20746,0.2239499999999999
0.21297,0.2032,0.2011,0.2219499999999999
0.21,0.22693,0.19518,0.21974
0.20271,0.23366,0.18755,0.2194199999999999
0.189,0.238,0.167,0.21155
0.17701,0.2251,0.1655,0.21492
0.185,0.20746,0.166,0.202
0.2032,0.2011,0.16499,0.196
0.22693,0.19518,0.19518,0.20201
0.23366,0.18755,0.22,0.1943
0.238,0.167,0.22722,0.18494
0.2251,0.1655,0.229,0.16499
0.20746,0.166,0.2239499999999999,0.1616
0.2011,0.16499,0.2219499999999999,0.16077
0.19518,0.19518,0.21974,0.15983
0.18755,0.22,0.2194199999999999,0.14372
0.167,0.22722,0.21155,0.1385
0.1655,0.229,0.21492,0.13659
0.166,0.2239499999999999,0.202,0.14792
0.16499,0.2219499999999999,0.196,0.16202
0.19518,0.21974,0.20201,0.20638
0.22,0.2194199999999999,0.1943,0.225
0.22722,0.21155,0.18494,0.24004
0.229,0.21492,0.16499,0.24187
0.2239499999999999,0.202,0.1616,0.239
0.2219499999999999,0.196,0.16077,0.22415
0.21974,0.20201,0.15983,0.21491
0.2194199999999999,0.1943,0.14372,0.19635
0.21155,0.18494,0.1385,0.18543
0.21492,0.16499,0.13659,0.17415
0.202,0.1616,0.14792,0.17017
0.196,0.16077,0.16202,0.17025
0.20201,0.15983,0.20638,0.1629199999999999
0.1943,0.14372,0.225,0.15857
0.18494,0.1385,0.24004,0.1549799999999999
0.16499,0.13659,0.24187,0.1105999999999999
0.1616,0.14792,0.239,0.09598
0.16077,0.16202,0.22415,0.09
0.15983,0.20638,0.21491,0.075
0.14372,0.225,0.19635,0.04535
0.1385,0.24004,0.18543,0.015
0.13659,0.24187,0.17415,0.00103
0.14792,0.239,0.17017,0.00103
0.16202,0.22415,0.17025,0.00117
0.20638,0.21491,0.1629199999999999,0.01009
0.225,0.19635,0.15857,0.15599
0.24004,0.18543,0.1549799999999999,0.2182599999999999
0.24187,0.17415,0.1105999999999999,0.22618
0.239,0.17017,0.09598,0.21957
0.22415,0.17025,0.09,0.2005
0.21491,0.1629199999999999,0.075,0.18018
0.19635,0.15857,0.04535,0.16906
0.18543,0.1549799999999999,0.015,0.16913
0.17415,0.1105999999999999,0.00103,0.1698899999999999
0.17017,0.09598,0.00103,0.16953
0.17025,0.09,0.00117,0.1820399999999999
0.1629199999999999,0.075,0.01009,0.22995
0.15857,0.04535,0.15599,0.234
0.1549799999999999,0.015,0.2182599999999999,0.24
0.1105999999999999,0.00103,0.22618,0.23032
0.09598,0.00103,0.21957,0.21062
0.09,0.00117,0.2005,0.18631
0.075,0.01009,0.18018,0.18005
0.04535,0.15599,0.16906,0.169
0.015,0.2182599999999999,0.16913,0.1606999999999999
0.00103,0.22618,0.1698899999999999,0.16032
0.00103,0.21957,0.16953,0.1605
0.00117,0.2005,0.1820399999999999,0.16099
0.01009,0.18018,0.22995,0.1639
0.15599,0.16906,0.234,0.2
0.2182599999999999,0.16913,0.24,0.22974
0.22618,0.1698899999999999,0.23032,0.24703
0.21957,0.16953,0.21062,0.23855
0.2005,0.1820399999999999,0.18631,0.22974
0.18018,0.22995,0.18005,0.20339
0.16906,0.234,0.169,0.19594
0.16913,0.24,0.1606999999999999,0.1891
0.1698899999999999,0.23032,0.16032,0.18505
0.16953,0.21062,0.1605,0.1891999999999999
0.1820399999999999,0.18631,0.16099,0.20224
0.22995,0.18005,0.1639,0.227
0.234,0.169,0.2,0.237
0.24,0.1606999999999999,0.22974,0.22885
0.23032,0.16032,0.24703,0.20989
0.21062,0.1605,0.23855,0.17989
0.18631,0.16099,0.22974,0.16204
0.18005,0.1639,0.20339,0.16158
0.169,0.2,0.19594,0.16157
0.1606999999999999,0.22974,0.1891,0.16099
0.16032,0.24703,0.18505,0.161
0.1605,0.23855,0.1891999999999999,0.1616
0.16099,0.22974,0.20224,0.169
0.1639,0.20339,0.227,0.18656
0.2,0.19594,0.237,0.222
0.22974,0.1891,0.22885,0.24539
0.24703,0.18505,0.20989,0.26588
0.23855,0.1891999999999999,0.17989,0.24546
0.22974,0.20224,0.16204,0.23395
0.20339,0.227,0.16158,0.20647
0.19594,0.237,0.16157,0.1878899999999999
0.1891,0.22885,0.16099,0.18001
0.18505,0.20989,0.161,0.1764099999999999
0.1891999999999999,0.17989,0.1616,0.17379
0.20224,0.16204,0.169,0.17961
0.227,0.16158,0.18656,0.2199499999999999
0.237,0.16157,0.222,0.235
0.22885,0.16099,0.24539,0.23
0.20989,0.161,0.26588,0.21881
0.17989,0.1616,0.24546,0.20605
0.16204,0.169,0.23395,0.17379
0.16158,0.18656,0.20647,0.17071
0.16157,0.222,0.1878899999999999,0.1673
0.16099,0.24539,0.18001,0.16504
0.161,0.26588,0.1764099999999999,0.16728
0.1616,0.24546,0.17379,0.16828
0.169,0.23395,0.17961,0.17171
0.18656,0.20647,0.2199499999999999,0.17994
0.222,0.1878899999999999,0.235,0.21245
0.24539,0.18001,0.23,0.22827
0.26588,0.1764099999999999,0.21881,0.23772
0.24546,0.17379,0.20605,0.22573
0.23395,0.17961,0.17379,0.19447
0.20647,0.2199499999999999,0.17071,0.19696
0.1878899999999999,0.235,0.1673,0.1850099999999999
0.18001,0.23,0.16504,0.17994
0.1764099999999999,0.21881,0.16728,0.17627
0.17379,0.20605,0.16828,0.17798
0.17961,0.17379,0.17171,0.18506
0.2199499999999999,0.17071,0.17994,0.22233
0.235,0.1673,0.21245,0.2357
0.23,0.16504,0.22827,0.23001
0.21881,0.16728,0.23772,0.21594
0.20605,0.16828,0.22573,0.19822
0.17379,0.17171,0.19447,0.17159
0.17071,0.17994,0.19696,0.16702
0.1673,0.21245,0.1850099999999999,0.1636999999999999
0.16504,0.22827,0.17994,0.16118
0.16728,0.23772,0.17627,0.1571399999999999
0.16828,0.22573,0.17798,0.1571399999999999
0.17171,0.19447,0.18506,0.1621
0.17994,0.19696,0.22233,0.16454
0.21245,0.1850099999999999,0.2357,0.182
0.22827,0.17994,0.23001,0.22043
0.23772,0.17627,0.21594,0.23621
0.22573,0.17798,0.19822,0.22603
0.19447,0.18506,0.17159,0.21331
0.19696,0.22233,0.16702,0.2110999999999999
0.1850099999999999,0.2357,0.1636999999999999,0.19598
0.17994,0.23001,0.16118,0.18956
0.17627,0.21594,0.1571399999999999,0.188
0.17798,0.19822,0.1571399999999999,0.18956
0.18506,0.17159,0.1621,0.20862
0.22233,0.16702,0.16454,0.22651
0.2357,0.1636999999999999,0.182,0.23005
0.23001,0.16118,0.22043,0.23072
0.21594,0.1571399999999999,0.23621,0.224
0.19822,0.1571399999999999,0.22603,0.2049699999999999
0.17159,0.1621,0.21331,0.20028
0.16702,0.16454,0.2110999999999999,0.195
0.1636999999999999,0.182,0.19598,0.19007
0.16118,0.22043,0.18956,0.18018
0.1571399999999999,0.23621,0.188,0.174
0.1571399999999999,0.22603,0.18956,0.18018
0.1621,0.21331,0.20862,0.19
0.16454,0.2110999999999999,0.22651,0.21492
0.182,0.19598,0.23005,0.22563
0.22043,0.18956,0.23072,0.22687
0.23621,0.188,0.224,0.21803
0.22603,0.18956,0.2049699999999999,0.20527
0.21331,0.20862,0.20028,0.1901699999999999
0.2110999999999999,0.22651,0.195,0.18
0.19598,0.23005,0.19007,0.16927
0.18956,0.23072,0.18018,0.16926
0.188,0.224,0.174,0.16587
0.18956,0.2049699999999999,0.18018,0.16484
0.20862,0.20028,0.19,0.16494
0.22651,0.195,0.21492,0.16484
0.23005,0.19007,0.22563,0.16485
0.23072,0.18018,0.22687,0.16654
0.224,0.174,0.21803,0.17297
0.2049699999999999,0.18018,0.20527,0.17882
0.20028,0.19,0.1901699999999999,0.17489
0.195,0.21492,0.18,0.17057
0.19007,0.22563,0.16927,0.16745
0.18018,0.22687,0.16926,0.1646699999999999
0.174,0.21803,0.16587,0.16155
0.18018,0.20527,0.16484,0.15933
0.19,0.1901699999999999,0.16494,0.16484
0.21492,0.18,0.16484,0.17158
0.22563,0.16927,0.16485,0.201
0.22687,0.16926,0.16654,0.21932
0.21803,0.16587,0.17297,0.22811
0.20527,0.16484,0.17882,0.22705
0.1901699999999999,0.16494,0.17489,0.21642
0.18,0.16484,0.17057,0.2145699999999999
0.16927,0.16485,0.16745,0.1794
0.16926,0.16654,0.1646699999999999,0.1725
0.16587,0.17297,0.16155,0.17224
0.16484,0.17882,0.15933,0.17221
0.16494,0.17489,0.16484,0.17465
0.16484,0.17057,0.17158,0.18018
0.16485,0.16745,0.201,0.18018
0.16654,0.1646699999999999,0.21932,0.18001
0.17297,0.16155,0.22811,0.16947
0.17882,0.15933,0.22705,0.16549
0.17489,0.16484,0.21642,0.16
0.17057,0.17158,0.2145699999999999,0.14901
0.16745,0.201,0.1794,0.14198
0.1646699999999999,0.21932,0.1725,0.1014
0.16155,0.22811,0.17224,0.1037
0.15933,0.22705,0.17221,0.13319
0.16484,0.21642,0.17465,0.14198
0.17158,0.2145699999999999,0.18018,0.1499
0.201,0.1794,0.18018,0.16654
0.21932,0.1725,0.18001,0.22043
0.22811,0.17224,0.16947,0.2279
0.22705,0.17221,0.16549,0.22043
0.21642,0.17465,0.16,0.21611
0.2145699999999999,0.18018,0.14901,0.19701
0.1794,0.18018,0.14198,0.18018
0.1725,0.18001,0.1014,0.17155
0.17224,0.16947,0.1037,0.17154
0.17221,0.16549,0.13319,0.17149
0.17465,0.16,0.14198,0.17254
0.18018,0.14901,0.1499,0.2027
0.18018,0.14198,0.16654,0.22496
0.18001,0.1014,0.22043,0.23002
0.16947,0.1037,0.2279,0.22097
0.16549,0.13319,0.22043,0.21719
0.16,0.14198,0.21611,0.20268
0.14901,0.1499,0.19701,0.18888
0.14198,0.16654,0.18018,0.18791
0.1014,0.22043,0.17155,0.177
0.1037,0.2279,0.17154,0.17768
0.13319,0.22043,0.17149,0.17501
0.14198,0.21611,0.17254,0.18018
0.1499,0.19701,0.2027,0.18018
0.16654,0.18018,0.22496,0.21494
0.22043,0.17155,0.23002,0.21007
0.2279,0.17154,0.22097,0.215
0.22043,0.17149,0.21719,0.21001
0.21611,0.17254,0.20268,0.18018
0.19701,0.2027,0.18888,0.173
0.18018,0.22496,0.18791,0.16576
0.17155,0.23002,0.177,0.166
0.17154,0.22097,0.17768,0.16827
0.17149,0.21719,0.17501,0.17057
0.17254,0.20268,0.18018,0.182
0.2027,0.18888,0.18018,0.2014
0.22496,0.18791,0.21494,0.21029
0.23002,0.177,0.21007,0.212
0.22097,0.17768,0.215,0.193
0.21719,0.17501,0.21001,0.18018
0.20268,0.18018,0.18018,0.16947
0.18888,0.18018,0.173,0.18018
0.18791,0.21494,0.16576,0.16947
0.177,0.21007,0.166,0.16204
0.17768,0.215,0.16827,0.16094
0.17501,0.21001,0.17057,0.15922
0.18018,0.18018,0.182,0.1600099999999999
0.18018,0.173,0.2014,0.1600099999999999
0.21494,0.16576,0.21029,0.16254
0.21007,0.166,0.212,0.1943
0.215,0.16827,0.193,0.2203
0.21001,0.17057,0.18018,0.21191
0.18018,0.182,0.16947,0.1874
0.173,0.2014,0.18018,0.1907299999999999
0.16576,0.21029,0.16947,0.18006
0.166,0.212,0.16204,0.17051
0.16827,0.193,0.16094,0.1679199999999999
0.17057,0.18018,0.15922,0.1699
0.182,0.16947,0.1600099999999999,0.17814
0.2014,0.18018,0.1600099999999999,0.21111
0.21029,0.16947,0.16254,0.22798
0.212,0.16204,0.1943,0.22255
0.193,0.16094,0.2203,0.209
0.18018,0.15922,0.21191,0.184
0.16947,0.1600099999999999,0.1874,0.1671
0.18018,0.1600099999999999,0.1907299999999999,0.18018
0.16947,0.16254,0.18006,0.18018
0.16204,0.1943,0.17051,0.15755
0.16094,0.2203,0.1679199999999999,0.15694
0.15922,0.21191,0.1699,0.155
0.1600099999999999,0.1874,0.17814,0.156
0.1600099999999999,0.1907299999999999,0.21111,0.16544
0.16254,0.18006,0.22798,0.185
0.1943,0.17051,0.22255,0.20846
0.2203,0.1679199999999999,0.209,0.214
0.21191,0.1699,0.184,0.20461
0.1874,0.17814,0.1671,0.1874
0.1907299999999999,0.21111,0.18018,0.1829
0.18006,0.22798,0.18018,0.1715
0.17051,0.22255,0.15755,0.1600099999999999
0.1679199999999999,0.209,0.15694,0.15055
0.1699,0.184,0.155,0.1505399999999999
0.17814,0.1671,0.156,0.1535
0.21111,0.18018,0.16544,0.18
0.22798,0.18018,0.185,0.19505
0.22255,0.15755,0.20846,0.18988
0.209,0.15694,0.214,0.16344
0.184,0.155,0.20461,0.1624799999999999
0.1671,0.156,0.1874,0.16306
0.18018,0.16544,0.1829,0.16379
0.18018,0.185,0.1715,0.155
0.15755,0.20846,0.1600099999999999,0.15499
0.15694,0.214,0.15055,0.1525
0.155,0.20461,0.1505399999999999,0.15438
0.156,0.1874,0.1535,0.16107
0.16544,0.1829,0.18,0.16208
0.185,0.1715,0.19505,0.19485
0.20846,0.1600099999999999,0.18988,0.1998
0.214,0.15055,0.16344,0.218
0.20461,0.1505399999999999,0.1624799999999999,0.21
0.1874,0.1535,0.16306,0.20955
0.1829,0.18,0.16379,0.17501
0.1715,0.19505,0.155,0.1502
0.1600099999999999,0.18988,0.15499,0.14649
0.15055,0.16344,0.1525,0.14604
0.1505399999999999,0.1624799999999999,0.15438,0.14604
0.1535,0.16306,0.16107,0.14754
0.18,0.16379,0.16208,0.17475
0.19505,0.155,0.19485,0.189
0.18988,0.15499,0.1998,0.19594
0.16344,0.1525,0.218,0.18528
0.1624799999999999,0.15438,0.21,0.1661
0.16306,0.16107,0.20955,0.16892
0.16379,0.16208,0.17501,0.16423
0.155,0.19485,0.1502,0.16329
0.15499,0.1998,0.14649,0.15933
0.1525,0.218,0.14604,0.15
0.15438,0.21,0.14604,0.14754
0.16107,0.20955,0.14754,0.14654
0.16208,0.17501,0.17475,0.14754
0.19485,0.1502,0.189,0.1685
0.1998,0.14649,0.19594,0.1998
0.218,0.14604,0.18528,0.2145699999999999
0.21,0.14604,0.1661,0.20329
0.20955,0.14754,0.16892,0.189
0.17501,0.17475,0.16423,0.16911
0.1502,0.189,0.16329,0.15153
0.14649,0.19594,0.15933,0.15868
0.14604,0.18528,0.15,0.1485
0.14604,0.1661,0.14754,0.151
0.14754,0.16892,0.14654,0.16083
0.17475,0.16423,0.14754,0.17656
0.189,0.16329,0.1685,0.17789
0.19594,0.15933,0.1998,0.17101
0.18528,0.15,0.2145699999999999,0.15267
