scenario,building,timestep,net_kw,nsl_kw,c3_violated
MAX CHARGE (+1),0,2370,0.0,4.4168835,0
MAX CHARGE (+1),0,2371,0.0,1.2913667,0
MAX CHARGE (+1),0,2372,0.0,2.7226167,0
MAX CHARGE (+1),0,2373,0.0,0.6039,0
MAX CHARGE (+1),0,2374,0.0,0.6339333,0
MAX CHARGE (+1),0,2375,0.0,0.5956333,0
MAX CHARGE (+1),0,2376,0.0,0.6177833,0
MAX CHARGE (+1),0,2377,0.0,2.07555,0
MAX CHARGE (+1),0,2378,0.0,0.7486167,0
MAX CHARGE (+1),0,2379,0.0,0.68465,0
MAX CHARGE (+1),0,2380,0.0,0.8095667,0
MAX CHARGE (+1),0,2381,0.0,0.9101833,0
MAX CHARGE (+1),0,2382,0.0,0.46355,0
MAX CHARGE (+1),0,2383,0.0,0.39811668,0
MAX CHARGE (+1),0,2384,0.0,0.396,0
MAX CHARGE (+1),0,2385,0.0,0.40916666,0
MAX CHARGE (+1),0,2386,0.0,0.38418335,0
MAX CHARGE (+1),0,2387,0.0,0.41308334,0
MAX CHARGE (+1),0,2388,0.0,0.39128333,0
MAX CHARGE (+1),0,2389,0.0,0.41408333,0
MAX CHARGE (+1),0,2390,0.0,0.39861667,0
MAX CHARGE (+1),0,2391,0.0,2.3101,0
MAX CHARGE (+1),0,2392,0.0,5.76145,0
MAX CHARGE (+1),0,2393,0.0,4.44255,0
MAX CHARGE (+1),0,2394,0.0,3.73915,0
MAX CHARGE (+1),0,2395,0.0,2.7683,0
MAX CHARGE (+1),0,2396,0.0,2.5826166,0
MAX CHARGE (+1),0,2397,0.0,2.1025167,0
MAX CHARGE (+1),0,2398,0.0,1.54,0
MAX CHARGE (+1),0,2399,0.0,0.61163336,0
MAX CHARGE (+1),0,2400,0.0,0.6511,0
MAX CHARGE (+1),0,2401,0.0,0.61475,0
MAX CHARGE (+1),0,2402,0.0,0.61558336,0
MAX CHARGE (+1),0,2403,0.0,0.73355,0
MAX CHARGE (+1),0,2404,0.0,1.7518166,0
MAX CHARGE (+1),0,2405,0.0,0.91723335,0
MAX CHARGE (+1),0,2406,0.0,0.49675,0
MAX CHARGE (+1),0,2407,0.0,0.51155,0
MAX CHARGE (+1),0,2408,0.0,0.486,0
MAX CHARGE (+1),0,2409,0.0,0.52425,0
MAX CHARGE (+1),0,2410,0.0,0.48505,0
MAX CHARGE (+1),0,2411,0.0,0.50345,0
MAX CHARGE (+1),0,2412,0.0,0.5226167,0
MAX CHARGE (+1),0,2413,0.0,0.56871665,0
MAX CHARGE (+1),0,2414,0.0,0.7766167,0
MAX CHARGE (+1),0,2415,0.0,2.9021833,0
MAX CHARGE (+1),0,2416,0.0,1.9887667,0
MAX CHARGE (+1),0,2417,0.0,2.4815834,0
MAX CHARGE (+1),0,2418,0.0,3.9891834,0
MAX CHARGE (+1),0,2419,0.0,2.51845,0
MAX CHARGE (+1),0,2420,0.0,1.5522,0
MAX CHARGE (+1),0,2421,0.0,0.68285,0
MAX CHARGE (+1),0,2422,0.0,0.66245,0
MAX CHARGE (+1),0,2423,0.0,3.1062,0
MAX CHARGE (+1),0,2424,0.0,1.36685,0
MAX CHARGE (+1),0,2425,0.0,1.1667,0
MAX CHARGE (+1),0,2426,0.0,1.22215,0
MAX CHARGE (+1),0,2427,0.0,0.62333333,0
MAX CHARGE (+1),0,2428,0.0,0.80578333,0
MAX CHARGE (+1),0,2429,0.0,1.2397833,0
MAX CHARGE (+1),0,2430,0.0,0.69593334,0
MAX CHARGE (+1),0,2431,0.0,0.99905,0
MAX CHARGE (+1),0,2432,0.0,0.43743333,0
MAX CHARGE (+1),0,2433,0.0,0.3661,0
MAX CHARGE (+1),0,2434,0.0,0.79385,0
MAX CHARGE (+1),0,2435,0.0,0.5481833,0
MAX CHARGE (+1),0,2436,0.0,0.4309,0
MAX CHARGE (+1),0,2437,0.0,0.38413334,0
MAX CHARGE (+1),0,2438,0.0,0.44788334,0
MAX CHARGE (+1),0,2439,0.0,0.38896668,0
MAX CHARGE (+1),0,2440,0.0,0.44823334,0
MAX CHARGE (+1),0,2441,0.0,1.0246167,0
MAX CHARGE (+1),0,2442,0.0,3.4042,0
MAX CHARGE (+1),0,2443,0.0,1.7300833,0
MAX CHARGE (+1),0,2444,0.0,1.4130167,0
MAX CHARGE (+1),0,2445,0.0,0.57205,0
MAX CHARGE (+1),0,2446,0.0,0.56343335,0
MAX CHARGE (+1),0,2447,0.0,0.57135,0
MAX CHARGE (+1),0,2448,0.0,0.5549167,0
MAX CHARGE (+1),0,2449,0.0,0.56587917,0
MAX CHARGE (+1),0,2450,0.0,0.8322,0
MAX CHARGE (+1),0,2451,0.0,1.0937667,0
MAX CHARGE (+1),0,2452,0.0,1.22775,0
MAX CHARGE (+1),0,2453,0.0,1.3799,0
MAX CHARGE (+1),0,2454,0.0,0.64141667,0
MAX CHARGE (+1),0,2455,0.0,0.43596667,0
MAX CHARGE (+1),0,2456,0.0,0.37411666,0
MAX CHARGE (+1),0,2457,0.0,0.44801667,0
MAX CHARGE (+1),0,2458,0.0,0.36765,0
MAX CHARGE (+1),0,2459,0.0,0.453475,0
MAX CHARGE (+1),0,2460,0.0,0.367,0
MAX CHARGE (+1),0,2461,0.0,0.44315,0
MAX CHARGE (+1),0,2462,0.0,1.5143,0
MAX CHARGE (+1),0,2463,0.0,3.74995,0
MAX CHARGE (+1),0,2464,0.0,3.7756166,0
MAX CHARGE (+1),0,2465,0.0,1.53445,0
MAX CHARGE (+1),0,2466,0.0,1.9594375,0
MAX CHARGE (+1),0,2467,0.0,0.7751,0
MAX CHARGE (+1),0,2468,0.0,0.81203336,0
MAX CHARGE (+1),0,2469,0.0,0.8208,0
MAX CHARGE (+1),0,2470,0.0,0.8289,0
MAX CHARGE (+1),0,2471,0.0,0.80773336,0
MAX CHARGE (+1),0,2472,0.0,0.7722333,0
MAX CHARGE (+1),0,2473,0.0,0.72181666,0
MAX CHARGE (+1),0,2474,0.0,0.755,0
MAX CHARGE (+1),0,2475,0.0,0.73653334,0
MAX CHARGE (+1),0,2476,0.0,0.924,0
MAX CHARGE (+1),0,2477,0.0,0.84005,0
MAX CHARGE (+1),0,2478,0.0,1.1300334,0
MAX CHARGE (+1),0,2479,0.0,2.18235,0
MAX CHARGE (+1),0,2480,0.0,2.9427166,0
MAX CHARGE (+1),0,2481,0.0,2.0042167,0
MAX CHARGE (+1),0,2482,0.0,1.2685833,0
MAX CHARGE (+1),0,2483,0.0,0.50035,0
MAX CHARGE (+1),0,2484,0.0,0.5144333,0
MAX CHARGE (+1),0,2485,0.0,0.5018,0
MAX CHARGE (+1),0,2486,0.0,1.2434334,0
MAX CHARGE (+1),0,2487,0.0,5.784867,0
MAX CHARGE (+1),0,2488,0.0,2.5045,0
MAX CHARGE (+1),0,2489,0.0,1.9962833,0
MAX CHARGE (+1),0,2490,0.0,2.4661334,0
MAX CHARGE (+1),0,2491,0.0,2.4937832,0
MAX CHARGE (+1),0,2492,0.0,1.8028166,0
MAX CHARGE (+1),0,2493,0.0,0.74598336,0
MAX CHARGE (+1),0,2494,0.0,0.78218335,0
MAX CHARGE (+1),0,2495,0.0,0.78120553,0
MAX CHARGE (+1),0,2496,0.0,0.77435,0
MAX CHARGE (+1),0,2497,0.0,0.76816666,0
MAX CHARGE (+1),0,2498,0.0,0.8084667,0
MAX CHARGE (+1),0,2499,0.0,0.74455,0
MAX CHARGE (+1),0,2500,0.0,0.6910333,0
MAX CHARGE (+1),0,2501,0.0,1.49265,0
MAX CHARGE (+1),0,2502,0.0,0.92861664,0
MAX CHARGE (+1),0,2503,0.0,1.1754833,0
MAX CHARGE (+1),0,2504,0.0,0.8933,0
MAX CHARGE (+1),0,2505,0.0,0.77695,0
MAX CHARGE (+1),0,2506,0.0,1.481,0
MAX CHARGE (+1),0,2507,0.0,1.6560333,0
MAX CHARGE (+1),0,2508,0.0,2.0519834,0
MAX CHARGE (+1),0,2509,0.0,1.3245,0
MAX CHARGE (+1),0,2510,0.0,1.2381333,0
MAX CHARGE (+1),0,2511,0.0,1.1360166,0
MAX CHARGE (+1),0,2512,0.0,1.1921834,0
MAX CHARGE (+1),0,2513,0.0,1.2914833,0
MAX CHARGE (+1),0,2514,0.0,6.2816668,0
MAX CHARGE (+1),0,2515,0.0,3.2919166,0
MAX CHARGE (+1),0,2516,0.0,2.3493166,0
MAX CHARGE (+1),0,2517,0.0,0.6635,0
MAX CHARGE (+1),0,2518,0.0,1.8396333,0
MAX CHARGE (+1),0,2519,0.0,0.6565167,0
MAX CHARGE (+1),0,2520,0.0,0.6411333,0
MAX CHARGE (+1),0,2521,0.0,0.62785,0
MAX CHARGE (+1),0,2522,0.0,0.6271167,0
MAX CHARGE (+1),0,2523,0.0,0.69965,0
MAX CHARGE (+1),0,2524,0.0,1.1517333,0
MAX CHARGE (+1),0,2525,0.0,1.4050833,0
MAX CHARGE (+1),0,2526,0.0,0.6133,0
MAX CHARGE (+1),0,2527,0.0,0.5822167,0
MAX CHARGE (+1),0,2528,0.0,0.53398335,0
MAX CHARGE (+1),0,2529,0.0,0.56773335,0
MAX CHARGE (+1),0,2530,0.0,0.55983335,0
MAX CHARGE (+1),0,2531,0.0,0.5709,0
MAX CHARGE (+1),0,2532,0.0,0.5377167,0
MAX CHARGE (+1),0,2533,0.0,0.5457,0
MAX CHARGE (+1),0,2534,0.0,0.5301167,0
MAX CHARGE (+1),0,2535,0.0,1.1955333,0
MAX CHARGE (+1),0,2536,0.0,6.3497,0
MAX CHARGE (+1),0,2537,0.0,3.7670834,0
MAX CHARGE (+1),0,2538,0.0,2.6659667,0
MAX CHARGE (+1),0,2539,0.0,2.49135,0
MAX CHARGE (+1),0,2540,0.0,2.0335,0
MAX CHARGE (+1),0,2541,0.0,1.5055667,0
MAX CHARGE (+1),0,2542,0.0,1.0973834,0
MAX CHARGE (+1),0,2543,0.0,0.8151,0
MAX CHARGE (+1),0,2544,0.0,0.7938833,0
MAX CHARGE (+1),0,2545,0.0,0.78356665,0
MAX CHARGE (+1),0,2546,0.0,0.7944,0
MAX CHARGE (+1),0,2547,0.0,0.8509333,0
MAX CHARGE (+1),0,2548,0.0,0.8890333,0
MAX CHARGE (+1),0,2549,0.0,0.9472833,0
MAX CHARGE (+1),0,2550,0.0,0.54083335,0
MAX CHARGE (+1),0,2551,0.0,0.58521664,0
MAX CHARGE (+1),0,2552,0.0,0.5453333,0
MAX CHARGE (+1),0,2553,0.0,0.5771,0
MAX CHARGE (+1),0,2554,0.0,0.56198335,0
MAX CHARGE (+1),0,2555,0.0,0.5606833,0
MAX CHARGE (+1),0,2556,0.0,0.5759,0
MAX CHARGE (+1),0,2557,0.0,0.5168333,0
MAX CHARGE (+1),0,2558,0.0,0.5301,0
MAX CHARGE (+1),0,2559,0.0,1.0768167,0
MAX CHARGE (+1),0,2560,0.0,1.3268167,0
MAX CHARGE (+1),0,2561,0.0,1.9327834,0
MAX CHARGE (+1),0,2562,0.0,2.126,0
MAX CHARGE (+1),0,2563,0.0,3.6516833,0
MAX CHARGE (+1),0,2564,0.0,2.7228668,0
MAX CHARGE (+1),0,2565,0.0,2.2535334,0
MAX CHARGE (+1),0,2566,0.0,0.76638335,0
MAX CHARGE (+1),0,2567,0.0,0.78826666,0
MAX CHARGE (+1),0,2568,0.0,0.75116664,0
MAX CHARGE (+1),0,2569,0.0,1.0638833,0
MAX CHARGE (+1),0,2570,0.0,0.81668335,0
MAX CHARGE (+1),0,2571,0.0,0.87081665,0
MAX CHARGE (+1),0,2572,0.0,1.46525,0
MAX CHARGE (+1),0,2573,0.0,1.1074,0
MAX CHARGE (+1),0,2574,0.0,0.60656667,0
MAX CHARGE (+1),0,2575,0.0,0.54156667,0
MAX CHARGE (+1),0,2576,0.0,0.59076667,0
MAX CHARGE (+1),0,2577,0.0,0.5377833,0
MAX CHARGE (+1),0,2578,0.0,0.54976666,0
MAX CHARGE (+1),0,2579,0.0,0.5674,0
MAX CHARGE (+1),0,2580,0.0,0.5427667,0
MAX CHARGE (+1),0,2581,0.0,0.58195,0
MAX CHARGE (+1),0,2582,0.0,0.52351665,0
MAX CHARGE (+1),0,2583,0.0,0.7237667,0
MAX CHARGE (+1),0,2584,0.0,1.5131834,0
MAX CHARGE (+1),0,2585,0.0,1.7991834,0
MAX CHARGE (+1),0,2586,0.0,1.7914,0
MAX CHARGE (+1),0,2587,0.0,1.4201334,0
MAX CHARGE (+1),0,2588,0.0,0.80981666,0
MAX CHARGE (+1),0,2589,0.0,0.6667167,0
MAX CHARGE (+1),0,2590,0.0,0.69838333,0
MAX CHARGE (+1),0,2591,0.0,0.6682,0
MAX CHARGE (+1),0,2592,0.0,1.3622667,0
MAX CHARGE (+1),0,2593,0.0,0.67205,0
MAX CHARGE (+1),0,2594,0.0,0.6081167,0
MAX CHARGE (+1),0,2595,0.0,0.6828167,0
MAX CHARGE (+1),0,2596,0.0,0.63051665,0
MAX CHARGE (+1),0,2597,0.0,0.7263,0
MAX CHARGE (+1),0,2598,0.0,0.78925,0
MAX CHARGE (+1),0,2599,0.0,0.4798,0
MAX CHARGE (+1),0,2600,0.0,1.9483167,0
MAX CHARGE (+1),0,2601,0.0,0.92941666,0
MAX CHARGE (+1),0,2602,0.0,0.5912667,0
MAX CHARGE (+1),0,2603,0.0,0.5086833,0
MAX CHARGE (+1),0,2604,0.0,0.69725,0
MAX CHARGE (+1),0,2605,0.0,0.41898334,0
MAX CHARGE (+1),0,2606,0.0,0.53358334,0
MAX CHARGE (+1),0,2607,0.0,1.0706167,0
MAX CHARGE (+1),0,2608,0.0,1.4356667,0
MAX CHARGE (+1),0,2609,0.0,3.9736166,0
MAX CHARGE (+1),0,2610,0.0,1.56915,0
MAX CHARGE (+1),0,2611,0.0,1.0002167,0
MAX CHARGE (+1),0,2612,0.0,0.70185,0
MAX CHARGE (+1),0,2613,0.0,1.4839833,0
MAX CHARGE (+1),0,2614,0.0,0.65775,0
MAX CHARGE (+1),0,2615,0.0,0.67321664,0
MAX CHARGE (+1),0,2616,0.0,0.6487167,0
MAX CHARGE (+1),0,2617,0.0,0.65431666,0
MAX CHARGE (+1),0,2618,0.0,0.65155,0
MAX CHARGE (+1),0,2619,0.0,0.6738833,0
MAX CHARGE (+1),0,2620,0.0,0.9640167,0
MAX CHARGE (+1),0,2621,0.0,0.71405,0
MAX CHARGE (+1),0,2622,0.0,0.3895,0
MAX CHARGE (+1),0,2623,0.0,0.40123335,0
MAX CHARGE (+1),0,2624,0.0,0.43526667,0
MAX CHARGE (+1),0,2625,0.0,0.38913333,0
MAX CHARGE (+1),0,2626,0.0,0.39088333,0
MAX CHARGE (+1),0,2627,0.0,0.41353333,0
MAX CHARGE (+1),0,2628,0.0,0.38711667,0
MAX CHARGE (+1),0,2629,0.0,0.4114,0
MAX CHARGE (+1),0,2630,0.0,0.41848335,0
MAX CHARGE (+1),0,2631,0.0,0.9376,0
MAX CHARGE (+1),0,2632,0.0,1.3555,0
MAX CHARGE (+1),0,2633,0.0,1.3347666,0
MAX CHARGE (+1),0,2634,0.0,0.8768,0
MAX CHARGE (+1),0,2635,0.0,0.77565,0
MAX CHARGE (+1),0,2636,0.0,1.3871334,0
MAX CHARGE (+1),0,2637,0.0,0.67873335,0
MAX CHARGE (+1),0,2638,0.0,0.67038333,0
MAX CHARGE (+1),0,2639,0.0,0.7047833,0
MAX CHARGE (+1),0,2640,0.0,0.6535,0
MAX CHARGE (+1),0,2641,0.0,0.68163335,0
MAX CHARGE (+1),0,2642,0.0,0.65525,0
MAX CHARGE (+1),0,2643,0.0,0.6817667,0
MAX CHARGE (+1),0,2644,0.0,0.77826667,0
MAX CHARGE (+1),0,2645,0.0,0.85431665,0
MAX CHARGE (+1),0,2646,0.0,0.99953336,0
MAX CHARGE (+1),0,2647,0.0,0.7783,0
MAX CHARGE (+1),0,2648,0.0,0.68535,0
MAX CHARGE (+1),0,2649,0.0,0.95776665,0
MAX CHARGE (+1),0,2650,0.0,1.0738333,0
MAX CHARGE (+1),0,2651,0.0,1.04945,0
MAX CHARGE (+1),0,2652,0.0,1.2992,0
MAX CHARGE (+1),0,2653,0.0,1.2219833,0
MAX CHARGE (+1),0,2654,0.0,1.5569167,0
MAX CHARGE (+1),0,2655,0.0,1.1111333,0
MAX CHARGE (+1),0,2656,0.0,1.1863834,0
MAX CHARGE (+1),0,2657,0.0,1.1849,0
MAX CHARGE (+1),0,2658,0.0,1.1716666,0
MAX CHARGE (+1),0,2659,0.0,1.9982667,0
MAX CHARGE (+1),0,2660,0.0,1.7895666,0
MAX CHARGE (+1),0,2661,0.0,0.5771833,0
MAX CHARGE (+1),0,2662,0.0,0.58813334,0
MAX CHARGE (+1),0,2663,0.0,0.5854833,0
MAX CHARGE (+1),0,2664,0.0,0.5865,0
MAX CHARGE (+1),0,2665,0.0,0.5983833,0
MAX CHARGE (+1),0,2666,0.0,0.57815,0
MAX CHARGE (+1),0,2667,0.0,0.60078335,0
MAX CHARGE (+1),0,2668,0.0,0.57531667,0
MAX CHARGE (+1),0,2669,0.0,0.57846665,0
MAX CHARGE (+1),0,2670,0.0,0.37095,0
MAX CHARGE (+1),0,2671,0.0,0.81041664,0
MAX CHARGE (+1),0,2672,0.0,0.9030833,0
MAX CHARGE (+1),0,2673,0.0,1.5171,0
MAX CHARGE (+1),0,2674,0.0,0.94265,0
MAX CHARGE (+1),0,2675,0.0,1.0638167,0
MAX CHARGE (+1),0,2676,0.0,1.2182667,0
MAX CHARGE (+1),0,2677,0.0,0.93975,0
MAX CHARGE (+1),0,2678,0.0,1.1798834,0
MAX CHARGE (+1),0,2679,0.0,1.6237167,0
MAX CHARGE (+1),0,2680,0.0,1.7943166,0
MAX CHARGE (+1),0,2681,0.0,1.2187166,0
MAX CHARGE (+1),0,2682,0.0,1.2524166,0
MAX CHARGE (+1),0,2683,0.0,0.8044,0
MAX CHARGE (+1),0,2684,0.0,0.5775333,0
MAX CHARGE (+1),0,2685,0.0,0.6444333,0
MAX CHARGE (+1),0,2686,0.0,0.56553334,0
MAX CHARGE (+1),0,2687,0.0,0.6537,0
MAX CHARGE (+1),0,2688,0.0,0.5769167,0
MAX CHARGE (+1),0,2689,0.0,0.6538,0
MAX CHARGE (+1),0,2690,0.0,0.5772167,0
MAX CHARGE (+1),0,2691,0.0,0.68023336,0
MAX CHARGE (+1),0,2692,0.0,1.1946666,0
MAX CHARGE (+1),0,2693,0.0,1.2595333,0
MAX CHARGE (+1),0,2694,0.0,0.5154,0
MAX CHARGE (+1),0,2695,0.0,0.39386666,0
MAX CHARGE (+1),0,2696,0.0,0.44656667,0
MAX CHARGE (+1),0,2697,0.0,0.38776666,0
MAX CHARGE (+1),0,2698,0.0,0.45553333,0
MAX CHARGE (+1),0,2699,0.0,0.38898334,0
MAX CHARGE (+1),0,2700,0.0,0.42768332,0
MAX CHARGE (+1),0,2701,0.0,0.4034,0
MAX CHARGE (+1),0,2702,0.0,0.40743333,0
MAX CHARGE (+1),0,2703,0.0,0.41621667,0
MAX CHARGE (+1),0,2704,0.0,0.55871665,0
MAX CHARGE (+1),0,2705,0.0,3.3996832,0
MAX CHARGE (+1),0,2706,0.0,1.0290166,0
MAX CHARGE (+1),0,2707,0.0,0.92548335,0
MAX CHARGE (+1),0,2708,0.0,0.6051,0
MAX CHARGE (+1),0,2709,0.0,0.61931664,0
MAX CHARGE (+1),0,2710,0.0,0.6308333,0
MAX CHARGE (+1),0,2711,0.0,0.59925,0
MAX CHARGE (+1),0,2712,0.0,0.65085,0
MAX CHARGE (+1),0,2713,0.0,0.58125,0
MAX CHARGE (+1),0,2714,0.0,0.63416666,0
MAX CHARGE (+1),0,2715,0.0,0.70031667,0
MAX CHARGE (+1),0,2716,0.0,0.80233335,0
MAX CHARGE (+1),0,2717,0.0,0.9400333,0
MAX CHARGE (+1),0,2718,0.0,0.7604833,0
MAX CHARGE (+1),0,2719,0.0,0.604,0
MAX CHARGE (+1),0,2720,0.0,0.3972,0
MAX CHARGE (+1),0,2721,0.0,0.40103334,0
MAX CHARGE (+1),0,2722,0.0,0.61925,0
MAX CHARGE (+1),0,2723,0.0,0.841,0
MAX CHARGE (+1),0,2724,0.0,0.44958332,0
MAX CHARGE (+1),0,2725,0.0,0.40951666,0
MAX CHARGE (+1),0,2726,0.0,0.65926665,0
MAX CHARGE (+1),0,2727,0.0,1.6365167,0
MAX CHARGE (+1),0,2728,0.0,3.02375,0
MAX CHARGE (+1),0,2729,0.0,1.69305,0
MAX CHARGE (+1),0,2730,0.0,1.3861,0
MAX CHARGE (+1),0,2731,0.0,0.93906665,0
MAX CHARGE (+1),0,2732,0.0,0.5961667,0
MAX CHARGE (+1),0,2733,0.0,0.56518334,0
MAX CHARGE (+1),0,2734,0.0,0.6360833,0
MAX CHARGE (+1),0,2735,0.0,0.57743335,0
MAX CHARGE (+1),0,2736,0.0,0.59315,0
MAX CHARGE (+1),0,2737,0.0,0.6181333,0
MAX CHARGE (+1),0,2738,0.0,0.5959833,0
MAX CHARGE (+1),0,2739,0.0,0.5765167,0
MAX CHARGE (+1),0,2740,0.0,0.86431664,0
MAX CHARGE (+1),0,2741,0.0,0.5532333,0
MAX CHARGE (+1),0,2742,0.0,0.69656664,0
MAX CHARGE (+1),0,2743,0.0,0.5453333,0
MAX CHARGE (+1),0,2744,0.0,0.462,0
MAX CHARGE (+1),0,2745,0.0,0.7765833,0
MAX CHARGE (+1),0,2746,0.0,0.95485,0
MAX CHARGE (+1),0,2747,0.0,0.9247,0
MAX CHARGE (+1),0,2748,0.0,1.0069833,0
MAX CHARGE (+1),0,2749,0.0,1.3297334,0
MAX CHARGE (+1),0,2750,0.0,1.131,0
MAX CHARGE (+1),0,2751,0.0,1.3128667,0
MAX CHARGE (+1),0,2752,0.0,1.5018834,0
MAX CHARGE (+1),0,2753,0.0,1.9912167,0
MAX CHARGE (+1),0,2754,0.0,1.1586167,0
MAX CHARGE (+1),0,2755,0.0,1.1901833,0
MAX CHARGE (+1),0,2756,0.0,1.17955,0
MAX CHARGE (+1),0,2757,0.0,1.15175,0
MAX CHARGE (+1),0,2758,0.0,0.8304333,0
MAX CHARGE (+1),0,2759,0.0,0.6428667,0
MAX CHARGE (+1),0,2760,0.0,0.57846665,0
MAX CHARGE (+1),0,2761,0.0,0.603,0
MAX CHARGE (+1),0,2762,0.0,0.60055,0
MAX CHARGE (+1),0,2763,0.0,0.62755,0
MAX CHARGE (+1),0,2764,0.0,0.5790833,0
MAX CHARGE (+1),0,2765,0.0,0.49856666,0
MAX CHARGE (+1),0,2766,0.0,0.57075,0
MAX CHARGE (+1),0,2767,0.0,0.8358333,0
MAX CHARGE (+1),0,2768,0.0,0.9372,0
MAX CHARGE (+1),0,2769,0.0,0.9785333,0
MAX CHARGE (+1),0,2770,0.0,0.6498333,0
MAX CHARGE (+1),0,2771,0.0,0.6589,0
MAX CHARGE (+1),0,2772,0.0,3.0152333,0
MAX CHARGE (+1),0,2773,0.0,1.339,0
MAX CHARGE (+1),0,2774,0.0,1.0941833,0
MAX CHARGE (+1),0,2775,0.0,0.85398334,0
MAX CHARGE (+1),0,2776,0.0,0.58673334,0
MAX CHARGE (+1),0,2777,0.0,0.6290333,0
MAX CHARGE (+1),0,2778,0.0,0.66506666,0
MAX CHARGE (+1),0,2779,0.0,0.7075,0
MAX CHARGE (+1),0,2780,0.0,0.5922667,0
MAX CHARGE (+1),0,2781,0.0,0.56918335,0
MAX CHARGE (+1),0,2782,0.0,0.56981665,0
MAX CHARGE (+1),0,2783,0.0,0.595525,0
MAX CHARGE (+1),0,2784,0.0,0.5506667,0
MAX CHARGE (+1),0,2785,0.0,0.606,0
MAX CHARGE (+1),0,2786,0.0,0.56163335,0
MAX CHARGE (+1),0,2787,0.0,0.91978335,0
MAX CHARGE (+1),0,2788,0.0,1.2131333,0
MAX CHARGE (+1),0,2789,0.0,0.89325,0
MAX CHARGE (+1),0,2790,0.0,0.61653334,0
MAX CHARGE (+1),0,2791,0.0,0.40186667,0
MAX CHARGE (+1),0,2792,0.0,0.37835,0
MAX CHARGE (+1),0,2793,0.0,0.37401667,0
MAX CHARGE (+1),0,2794,0.0,0.5747333,0
MAX CHARGE (+1),0,2795,0.0,0.50053334,0
MAX CHARGE (+1),0,2796,0.0,0.40088335,0
MAX CHARGE (+1),0,2797,0.0,0.4291,0
MAX CHARGE (+1),0,2798,0.0,0.37581667,0
MAX CHARGE (+1),0,2799,0.0,0.39905,0
MAX CHARGE (+1),0,2800,0.0,0.8343167,0
MAX CHARGE (+1),0,2801,0.0,1.5868666,0
MAX CHARGE (+1),0,2802,0.0,1.8030167,0
MAX CHARGE (+1),0,2803,0.0,1.50175,0
MAX CHARGE (+1),0,2804,0.0,1.07125,0
MAX CHARGE (+1),0,2805,0.0,0.7861,0
MAX CHARGE (+1),0,2806,0.0,0.62981665,0
MAX CHARGE (+1),0,2807,0.0,0.67755,0
MAX CHARGE (+1),0,2808,0.0,0.6234667,0
MAX CHARGE (+1),0,2809,0.0,0.61978334,0
MAX CHARGE (+1),0,2810,0.0,0.67406666,0
MAX CHARGE (+1),0,2811,0.0,0.62895,0
MAX CHARGE (+1),0,2812,0.0,0.8401667,0
MAX CHARGE (+1),0,2813,0.0,0.98253334,0
MAX CHARGE (+1),0,2814,0.0,0.7859167,0
MAX CHARGE (+1),0,2815,0.0,0.75605,0
MAX CHARGE (+1),0,2816,0.0,0.660825,0
MAX CHARGE (+1),0,2817,0.0,0.63725,0
MAX CHARGE (+1),0,2818,0.0,0.70685,0
MAX CHARGE (+1),0,2819,0.0,0.68273336,0
MAX CHARGE (+1),0,2820,0.0,1.7034167,0
MAX CHARGE (+1),0,2821,0.0,2.7577333,0
MAX CHARGE (+1),0,2822,0.0,4.5406666,0
MAX CHARGE (+1),0,2823,0.0,5.4126334,0
MAX CHARGE (+1),0,2824,0.0,4.0858335,0
MAX CHARGE (+1),0,2825,0.0,1.6754333,0
MAX CHARGE (+1),0,2826,0.0,1.3119,0
MAX CHARGE (+1),0,2827,0.0,1.1810334,0
MAX CHARGE (+1),0,2828,0.0,0.8625,0
MAX CHARGE (+1),0,2829,0.0,0.9310667,0
MAX CHARGE (+1),0,2830,0.0,0.9073167,0
MAX CHARGE (+1),0,2831,0.0,0.7657667,0
MAX CHARGE (+1),0,2832,0.0,0.6519333,0
MAX CHARGE (+1),0,2833,0.0,0.64955,0
MAX CHARGE (+1),0,2834,0.0,0.89888334,0
MAX CHARGE (+1),0,2835,0.0,0.6801,0
MAX CHARGE (+1),0,2836,0.0,0.66106665,0
MAX CHARGE (+1),0,2837,0.0,0.64125,0
MAX CHARGE (+1),0,2838,0.0,0.87883335,0
MAX CHARGE (+1),0,2839,0.0,1.9536667,0
MAX CHARGE (+1),0,2840,0.0,2.4448667,0
MAX CHARGE (+1),0,2841,0.0,4.5758166,0
MAX CHARGE (+1),0,2842,0.0,2.4085834,0
MAX CHARGE (+1),0,2843,0.0,1.5615833,0
MAX CHARGE (+1),0,2844,0.0,0.9625,0
MAX CHARGE (+1),0,2845,0.0,1.5651667,0
MAX CHARGE (+1),0,2846,0.0,1.5369166,0
MAX CHARGE (+1),0,2847,0.0,1.6931167,0
MAX CHARGE (+1),0,2848,0.0,4.1310835,0
MAX CHARGE (+1),0,2849,0.0,2.6218333,0
MAX CHARGE (+1),0,2850,0.0,1.5048333,0
MAX CHARGE (+1),0,2851,0.0,0.73826665,0
MAX CHARGE (+1),0,2852,0.0,0.6030833,0
MAX CHARGE (+1),0,2853,0.0,0.5725667,0
MAX CHARGE (+1),0,2854,0.0,0.58358335,0
MAX CHARGE (+1),0,2855,0.0,0.58665,0
MAX CHARGE (+1),0,2856,0.0,0.58788335,0
MAX CHARGE (+1),0,2857,0.0,0.61038333,0
